,Locality,Economic  Factor,Sentiment Score,Sentiment,Year,Quarter Period,Average Price,max_price,min_price,Risk
1188,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2027,Jan-Mar,13505.85,16297.89097,10713.80903,Low
1189,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2027,Apr-Jun,13871.48,16739.10703,11003.85297,Low
1190,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2027,Jul-Sep,14189.19,17122.49667,11255.88333,Low
1191,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2027,Oct-Dec,14199.85,17135.36039,11264.33961,Low
1192,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2028,Jan-Mar,13742.84,16583.87351,10901.80649,Low
1193,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2028,Apr-Jun,13795.71,16647.67323,10943.74677,Low
1194,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2028,Jul-Sep,13775.09,16622.79049,10927.38951,Low
1195,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2028,Oct-Dec,13944.58,16827.31887,11061.84113,Low
1196,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2029,Jan-Mar,15067.45,18182.31784,11952.58216,Low
1197,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2029,Apr-Jun,15424.12,18612.72161,12235.51839,Low
1198,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2029,Jul-Sep,15765.925,19025.18736,12506.66264,Low
1199,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2029,Oct-Dec,15568.07,18786.43014,12349.70986,Low
1200,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2030,Jan-Mar,15180.51,18318.75054,12042.26946,Low
1201,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2030,Apr-Jun,15275.62,18433.52246,12117.71754,Low
1202,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2030,Jul-Sep,15492.015,18694.65242,12289.37758,Low
1203,Boat Club Road,"Prime location with strong demand, making it a low-risk area for investment.",0.4215,Positive,2030,Oct-Dec,15580.98,18802.009,12359.951,Low
1204,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2024,Jan-Mar,5808.07,6591.919889,5027.435395,Moderate
1205,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2024,Apr-Jun,5812.68,6597.152049,5031.425787,Moderate
1206,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2024,Jul-Sep,6171.02,7003.853168,5341.60304,Moderate
1207,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2024,Oct-Dec,6138.6,6967.057806,5313.540456,Moderate
1208,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2025,Jan-Mar,5877.88,6671.151359,5087.86257,Moderate
1209,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2025,Apr-Jun,6067.49,6886.350889,5251.988007,Moderate
1210,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2025,Jul-Sep,6287.56,7136.121262,5442.479462,Moderate
1211,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2025,Oct-Dec,6122.72,6949.034661,5299.79481,Moderate
1212,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2026,Jan-Mar,4040.0,4585.233365,3497.003134,Moderate
1213,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2026,Apr-Jun,4160.0,4721.428415,3600.874515,Moderate
1214,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2026,Jul-Sep,4279.0,4856.488507,3703.8803,Moderate
1215,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2026,Oct-Dec,4519.0,5128.878608,3911.62306,Moderate
1216,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2027,Jan-Mar,4343.0,4929.125867,3759.278369,Moderate
1217,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2027,Apr-Jun,4452.87,5053.823786,3854.381274,Moderate
1218,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2027,Jul-Sep,4515.0,5124.338773,3908.160681,Moderate
1219,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2027,Oct-Dec,4686.0,5318.41672,4056.177398,Moderate
1220,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2028,Jan-Mar,5748.06,6523.811014,4975.491049,Moderate
1221,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2028,Apr-Jun,5608.29,6365.177829,4854.506859,Moderate
1222,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2028,Jul-Sep,5707.69,6477.992729,4940.546985,Moderate
1223,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2028,Oct-Dec,5659.72,6423.548758,4899.024401,Moderate
1224,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2029,Jan-Mar,5152.52,5847.897678,4459.994701,Moderate
1225,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2029,Apr-Jun,5287.42,6001.003614,4576.763444,Moderate
1226,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2029,Jul-Sep,5360.75,6084.230139,4640.237513,Moderate
1227,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2029,Oct-Dec,5349.75,6071.745593,4630.71597,Moderate
1228,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2030,Jan-Mar,5808.07,6591.919889,5027.435395,Moderate
1229,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2030,Apr-Jun,5812.68,6597.152049,5031.425787,Moderate
1230,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2030,Jul-Sep,6171.02,7003.853168,5341.60304,Moderate
1231,Borhade Wadi,"A developing area, showing promise but still struggling to match demand with supply.",-0.5859,Negative,2030,Oct-Dec,6138.6,6967.057806,5313.540456,Moderate
1232,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2024,Jan-Mar,13910.02,16581.27755,11242.74299,Moderate
1233,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2024,Apr-Jun,14348.82,17104.34399,11597.40212,Moderate
1234,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2024,Jul-Sep,14329.1,17080.83699,11581.46347,Moderate
1235,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2024,Oct-Dec,14350.11,17105.88172,11598.44476,Moderate
1236,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2025,Jan-Mar,14351.7,17107.77706,11599.72987,Moderate
1237,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2025,Apr-Jun,14976.93,17853.07521,12105.07064,Moderate
1238,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2025,Jul-Sep,14599.52983,17403.19973,11800.03779,Moderate
1239,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2025,Oct-Dec,12787.85333,15243.61183,10335.75425,Moderate
1240,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2026,Jan-Mar,11590.5,13816.32071,9367.996061,Moderate
1241,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2026,Apr-Jun,11897.5,14182.27649,9616.128134,Moderate
1242,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2026,Jul-Sep,12064.0,14380.75088,9750.701392,Moderate
1243,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2026,Oct-Dec,12217.0,14563.13275,9874.363304,Moderate
1244,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2027,Jan-Mar,11970.65,14269.4741,9675.25146,Moderate
1245,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2027,Apr-Jun,12322.52,14688.91664,9959.649611,Moderate
1246,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2027,Jul-Sep,12615.36,15037.99316,10196.3369,Moderate
1247,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2027,Oct-Dec,12658.0,15088.82167,10230.80058,Moderate
1248,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2028,Jan-Mar,12742.52,15189.57275,10299.11369,Moderate
1249,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2028,Apr-Jun,12595.86,15014.74841,10180.57606,Moderate
1250,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2028,Jul-Sep,12768.08,15220.04126,10319.7725,Moderate
1251,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2028,Oct-Dec,12965.47,15455.33771,10479.31253,Moderate
1252,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2029,Jan-Mar,13503.26,16096.40402,10913.98011,Moderate
1253,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2029,Apr-Jun,13640.05,16259.46295,11024.54033,Moderate
1254,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2029,Jul-Sep,13764.64,16407.97901,11125.23992,Moderate
1255,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2029,Oct-Dec,13931.85,16607.29975,11260.38703,Moderate
1256,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2030,Jan-Mar,13910.02,16581.27755,11242.74299,Moderate
1257,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2030,Apr-Jun,14348.82,17104.34399,11597.40212,Moderate
1258,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2030,Jul-Sep,14329.1,17080.83699,11581.46347,Moderate
1259,Bund Garden,"Central area but facing high density and mixed residential-commercial development, leading to moderate risk.",-0.3919,Negative,2030,Oct-Dec,14350.11,17105.88172,11598.44476,Moderate
1260,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2024,Jan-Mar,12331.64667,14130.88545,10763.7007,Moderate
1261,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2024,Apr-Jun,12899.54667,14781.64443,11259.39327,Moderate
1262,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2024,Jul-Sep,12247.82383,14034.83251,10690.53579,Moderate
1263,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2024,Oct-Dec,13646.945,15638.0913,11911.7613,Moderate
1264,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2025,Jan-Mar,13127.17433,15042.48392,11458.07851,Moderate
1265,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2025,Apr-Jun,13757.78433,15765.10256,12008.50762,Moderate
1266,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2025,Jul-Sep,11493.35633,13170.28505,10031.99743,Moderate
1267,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2025,Oct-Dec,12195.14267,13974.46494,10644.55293,Moderate
1268,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2026,Jan-Mar,7535.09,8634.491118,6577.017306,Moderate
1269,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2026,Apr-Jun,7593.57,8701.503595,6628.061683,Moderate
1270,Bund Garden Road,"Popular for residential purposes, but real estate is slightly volatile due to mixed land use.",0.2263,Positive,2026,Jul-Sep,7850.39,8995.794706,6852.227497,Moderate
