,location,Year,Quarter Period,Average Price,max_price,min_price,Locality,Economic  Factor,Sentiment Score,Sentiment,Risk
720,Bommasandra Jigani Link Road,2029,Jan-Mar,4833.810000000007,6032.716475956752,3634.90352404326,Bommasandra Jigani Link Road,"Industrial proximity drives demand, but area still developing with gaps in infrastructure.",-0.0644,Neutral,High
721,Bommasandra Jigani Link Road,2029,Apr-Jun,4846.660000000007,6048.7535992024,3644.566400797613,Bommasandra Jigani Link Road,"Industrial proximity drives demand, but area still developing with gaps in infrastructure.",-0.0644,Neutral,High
722,Bommasandra Jigani Link Road,2029,Jul-Sep,4883.9800000000005,6095.329897998312,3672.630102001688,Bommasandra Jigani Link Road,"Industrial proximity drives demand, but area still developing with gaps in infrastructure.",-0.0644,Neutral,High
723,Bommasandra Jigani Link Road,2029,Oct-Dec,4855.819999999999,6060.185509624968,3651.454490375028,Bommasandra Jigani Link Road,"Industrial proximity drives demand, but area still developing with gaps in infrastructure.",-0.0644,Neutral,High
724,Bommasandra Jigani Link Road,2030,Jan-Mar,4981.270000000001,6216.750265357773,3745.789734642228,Bommasandra Jigani Link Road,"Industrial proximity drives demand, but area still developing with gaps in infrastructure.",-0.0644,Neutral,High
725,Bommasandra Jigani Link Road,2030,Apr-Jun,5160.6,6440.5586164583165,3880.641383541683,Bommasandra Jigani Link Road,"Industrial proximity drives demand, but area still developing with gaps in infrastructure.",-0.0644,Neutral,High
726,Bommasandra Jigani Link Road,2030,Jul-Sep,5155.229999999993,6433.856721374329,3876.603278625657,Bommasandra Jigani Link Road,"Industrial proximity drives demand, but area still developing with gaps in infrastructure.",-0.0644,Neutral,High
727,Bommasandra Jigani Link Road,2030,Oct-Dec,5073.629999999999,6332.017868701585,3815.242131298412,Bommasandra Jigani Link Road,"Industrial proximity drives demand, but area still developing with gaps in infrastructure.",-0.0644,Neutral,High
728,Borewell Road,2024,Jan-Mar,8754.099999999993,11061.711155919736,6446.363654954446,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
729,Borewell Road,2024,Apr-Jun,9150.700000000004,11562.856292991264,6738.412846253951,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
730,Borewell Road,2024,Jul-Sep,9675.71,12226.26075192701,7125.020879345603,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
731,Borewell Road,2024,Oct-Dec,8524.769999999984,10771.928971641835,6277.489118795303,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
732,Borewell Road,2025,Jan-Mar,10936.309999999992,13819.159288972776,8053.304314928418,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
733,Borewell Road,2025,Apr-Jun,10750.180000000011,13583.964774693624,7916.241490983462,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
734,Borewell Road,2025,Jul-Sep,9730.009999999991,12294.874420467047,7165.006434281458,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
735,Borewell Road,2025,Oct-Dec,5790.649999999991,7317.085446251078,4264.131743818546,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
736,Borewell Road,2026,Jan-Mar,5911.900000000003,7470.297367254426,4353.418088864103,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
737,Borewell Road,2026,Apr-Jun,6044.430000000004,7637.762735424089,4451.010825432239,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
738,Borewell Road,2026,Jul-Sep,6190.499999999991,7822.337294607221,4558.574177356379,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
739,Borewell Road,2026,Oct-Dec,6115.710000000005,7727.832390921967,4503.5001505856135,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
740,Borewell Road,2027,Jan-Mar,6007.590000000001,7591.211583508517,4423.882504182934,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
741,Borewell Road,2027,Apr-Jun,6196.55999999999,7829.994731648707,4563.036653653087,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
742,Borewell Road,2027,Jul-Sep,6230.479999999985,7872.856161425468,4588.014738799022,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
743,Borewell Road,2027,Oct-Dec,6080.040000000001,7682.759655068859,4477.2333965421085,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
744,Borewell Road,2028,Jan-Mar,5957.479999999998,7527.89241351695,4386.982390778953,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
745,Borewell Road,2028,Apr-Jun,6047.32000000001,7641.414549458733,4453.138970068792,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
746,Borewell Road,2028,Jul-Sep,6032.160000000006,7622.258320820291,4441.975415504745,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
747,Borewell Road,2028,Oct-Dec,6034.96000000001,7625.796410542435,4444.037285740851,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
748,Borewell Road,2029,Jan-Mar,6091.09999999999,7696.735109471293,4485.377783974709,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
749,Borewell Road,2029,Apr-Jun,6093.2500000000055,7699.451856936526,4486.961005763156,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
750,Borewell Road,2029,Jul-Sep,5986.83,7564.9791754258,4408.595209146681,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
751,Borewell Road,2029,Oct-Dec,6162.980000000006,7787.562927052505,4538.308938464403,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
752,Borewell Road,2030,Jan-Mar,8754.099999999993,11061.711155919736,6446.363654954446,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
753,Borewell Road,2030,Apr-Jun,9150.700000000004,11562.856292991264,6738.412846253951,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
754,Borewell Road,2030,Jul-Sep,9675.71,12226.26075192701,7125.020879345603,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
755,Borewell Road,2030,Oct-Dec,8524.769999999984,10771.928971641835,6277.489118795303,Borewell Road,Similar to Brookefield; well-established residential area with stable demand.,0.1779,Positive,Moderate
756,Brookefield,2024,Jan-Mar,8434.279999999986,10681.263587715666,6187.014558720318,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
757,Brookefield,2024,Apr-Jun,8965.509999999984,11354.019016240944,6576.7013777527645,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
758,Brookefield,2024,Jul-Sep,9257.679999999991,11724.026270259425,6791.024360108268,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
759,Brookefield,2024,Oct-Dec,8594.069999999987,10883.6233752353,6304.229431399186,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
760,Brookefield,2025,Jan-Mar,11083.71999999998,14036.543113631022,8130.526494825824,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
761,Brookefield,2025,Apr-Jun,10856.54999999999,13748.852563966882,7963.884635970719,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
762,Brookefield,2025,Jul-Sep,7767.589999999986,9836.960147315993,5697.960278313069,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
763,Brookefield,2025,Oct-Dec,5582.289999999992,7069.472546923897,4094.920906230152,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
764,Brookefield,2026,Jan-Mar,5930.010000000003,7509.828922894415,4349.992910284832,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
765,Brookefield,2026,Apr-Jun,6044.430000000004,7654.731650774737,4433.926358760432,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
766,Brookefield,2026,Jul-Sep,6190.499999999991,7839.716281621411,4541.076846601978,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
767,Brookefield,2026,Oct-Dec,6115.710000000005,7745.001415180517,4486.2142123467,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
768,Brookefield,2027,Jan-Mar,6029.490000000001,7635.811472881603,4422.967035912803,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
769,Brookefield,2027,Apr-Jun,6196.55999999999,7847.390731288906,4545.522194423706,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
770,Brookefield,2027,Jul-Sep,6230.479999999985,7890.347386853489,4570.404405333441,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
771,Brookefield,2027,Oct-Dec,6080.040000000001,7699.828540652536,4460.048278881179,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
772,Brookefield,2028,Jan-Mar,5979.109999999997,7572.009694952821,4386.010497421272,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
773,Brookefield,2028,Apr-Jun,6069.61000000001,7686.61987563077,4452.397292448739,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
774,Brookefield,2028,Jul-Sep,6054.450000000007,7667.421087353668,4441.276587336955,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
775,Brookefield,2028,Oct-Dec,6034.96000000001,7642.738740155739,4426.979585844303,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
776,Brookefield,2029,Jan-Mar,6115.0599999999895,7744.178248136955,4485.737401111685,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
777,Brookefield,2029,Apr-Jun,6141.470000000005,7777.624158321551,4505.110608367776,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
778,Brookefield,2029,Jul-Sep,6010.95,7612.332215978078,4409.3669123790005,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
779,Brookefield,2029,Oct-Dec,6177.100000000005,7822.746376416078,4531.247199603447,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
780,Brookefield,2030,Jan-Mar,8434.279999999986,10681.263587715666,6187.014558720318,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
781,Brookefield,2030,Apr-Jun,8965.509999999984,11354.019016240944,6576.7013777527645,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
782,Brookefield,2030,Jul-Sep,9257.679999999991,11724.026270259425,6791.024360108268,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
783,Brookefield,2030,Oct-Dec,8594.069999999987,10883.6233752353,6304.229431399186,Brookefield,Prime IT-driven locality with strong infrastructure and high demand.,0.4215,Positive,Moderate
784,BTM Layout,2024,Jan-Mar,7403.341333333336,9426.91716646538,5379.809764262741,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
785,BTM Layout,2024,Apr-Jun,7839.821333333337,9982.701456228257,5696.988084183341,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
786,BTM Layout,2024,Jul-Sep,7876.163333333337,10028.976915948202,5723.396841749677,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
787,BTM Layout,2024,Oct-Dec,8044.16,10242.892577755989,5845.475517715571,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
788,BTM Layout,2025,Jan-Mar,8785.407999999996,11186.74795078144,6384.1205765602,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
789,BTM Layout,2025,Apr-Jun,9387.361333333329,11953.234859315766,6821.543933729535,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
790,BTM Layout,2025,Jul-Sep,7897.9525,10056.721776011336,5739.230445295779,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
791,BTM Layout,2025,Oct-Dec,5242.850000000003,6675.892740980788,3809.838605653679,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
792,BTM Layout,2026,Jan-Mar,5529.94999999999,7041.466580769356,4018.46648241596,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
793,BTM Layout,2026,Apr-Jun,5636.759999999996,7177.47125449914,4096.082447295727,BTM Layout,Established residential area with strong demand and good connectivity.,0.6908,Positive,Moderate
